%time,field.curr_pos1,field.curr_pos2,field.toff,field.t
1683143898892423900,5111,-3410,-1173,43898.453125
1683143898892472200,5111,-3409,-1669,43898.4609375
1683143898892485400,5109,-3409,-1297,43898.4765625
1683143898892495200,5108,-3409,-1697,43898.484375
1683143898892642100,5107,-3408,490,43898.4921875
1683143898943788900,5107,-3408,306,43898.5078125
1683143898943849800,5107,-3408,-325,43898.51171875
1683143898943949700,5106,-3408,-1573,43898.5234375
1683143898944036700,5104,-3407,534,43898.5390625
1683143898944251500,5104,-3406,-1217,43898.54296875
1683143899002505500,5104,-3401,2258,43898.5546875
1683143899002540400,5103,-3398,-1049,43898.57421875
1683143899002570100,5103,-3398,-1,43898.58203125
1683143899002588300,5103,-3398,1558,43898.59375
1683143899002602500,5103,-3398,1382,43898.6015625
1683143899002688500,5103,-3398,1318,43898.61328125
1683143899068246100,5103,-3398,-1633,43898.62109375
1683143899068265300,5103,-3398,390,43898.63671875
1683143899068299900,5103,-3398,-1201,43898.64453125
1683143899068305500,5103,-3398,2162,43898.65234375
1683143899068308000,5103,-3399,-1489,43898.6640625
1683143899068405900,5103,-3399,-769,43898.671875
1683143899137888000,5103,-3399,1546,43898.68359375
1683143899137921200,5103,-3399,1910,43898.6953125
1683143899137931900,5103,-3399,1022,43898.703125
1683143899137977100,5103,-3399,1942,43898.71484375
1683143899137996700,5103,-3399,-525,43898.72265625
1683143899138198100,5103,-3399,1402,43898.734375
1683143899138454500,5103,-3399,574,43898.7421875
1683143899190559400,5103,-3400,-1297,43898.75390625
1683143899190581400,5103,-3400,1642,43898.76171875
1683143899190585100,5103,-3400,-1805,43898.7734375
1683143899190632700,5103,-3400,-2397,43898.78515625
1683143899190709900,5103,-3400,1606,43898.796875
1683143899251409300,5103,-3400,-949,43898.8046875
1683143899251444300,5103,-3401,506,43898.8125
1683143899251453400,5103,-3401,2330,43898.82421875
1683143899251478900,5103,-3401,1682,43898.83203125
1683143899251585400,5103,-3401,722,43898.84375
1683143899251799700,5103,-3401,-1941,43898.8515625
1683143899313509900,5103,-3401,1450,43898.86328125
1683143899313557300,5103,-3401,1994,43898.87109375
1683143899313603700,5103,-3402,-1989,43898.8828125
1683143899313740600,5103,-3402,-1165,43898.89453125
1683143899313768500,5103,-3402,738,43898.90234375
1683143899313774500,5103,-3402,370,43898.9140625
1683143899313779600,5103,-3402,-2129,43898.921875
1683143899374284600,5103,-3402,-1745,43898.93359375
1683143899374336400,5103,-3402,-349,43898.94140625
1683143899374366400,5103,-3402,1502,43898.953125
1683143899374389600,5103,-3402,318,43898.96484375
1683143899374430500,5103,-3402,-1105,43898.97265625
1683143899374592700,5103,-3402,-2133,43898.984375
1683143899451002900,5103,-3402,922,43898.9921875
1683143899451030300,5103,-3402,758,43899.00390625
1683143899451061800,5103,-3402,-377,43899.015625
1683143899451165000,5103,-3402,-389,43899.0234375
1683143899451269900,5103,-3402,782,43899.03125
1683143899451753600,5103,-3402,-525,43899.046875
1683143899451868300,5103,-3402,-2097,43899.0546875
1683143899513539900,5103,-3402,1470,43899.0625
1683143899513611800,5103,-3402,-1309,43899.07421875
1683143899513645800,5103,-3402,-2037,43899.08203125
1683143899513743400,5103,-3402,86,43899.09375
1683143899513781300,5103,-3402,2318,43899.1015625
1683143899514108500,5103,-3402,2290,43899.11328125
1683143899514196500,5103,-3402,-1645,43899.12109375
1683143899578721200,5103,-3402,1278,43899.1328125
1683143899578773400,5103,-3402,1814,43899.14453125
1683143899578929900,5103,-3402,-349,43899.15234375
1683143899579214200,5103,-3402,394,43899.1640625
1683143899579227800,5103,-3402,-1449,43899.171875
1683143899579602700,5103,-3402,2222,43899.18359375
1683143899649603200,5103,-3402,-2093,43899.19140625
1683143899649647300,5103,-3402,-805,43899.203125
1683143899649656000,5103,-3402,1930,43899.21484375
1683143899649731500,5103,-3402,42,43899.22265625
1683143899649763100,5103,-3402,-2153,43899.234375
1683143899650075400,5103,-3402,1034,43899.2421875
1683143899650363100,5103,-3402,-245,43899.25390625
1683143899698631600,5103,-3402,-2045,43899.26171875
1683143899698644100,5103,-3402,-1897,43899.2734375
1683143899698648100,5103,-3402,-1853,43899.28125
1683143899698663600,5103,-3402,1210,43899.29296875
1683143899698680100,5103,-3402,-1277,43899.3046875
1683143899764428100,5103,-3402,-2001,43899.3125
1683143899764442900,5103,-3402,2202,43899.32421875
1683143899764527800,5103,-3402,-1709,43899.33203125
1683143899764590400,5107,-3404,-1265,43899.34375
1683143899764609000,5118,-3411,1054,43899.3515625
1683143899764621300,5124,-3419,-1033,43899.36328125
1683143899764684300,5135,-3429,1702,43899.37109375
1683143899823351600,5150,-3445,-1689,43899.3828125
1683143899823405500,5161,-3457,-1409,43899.39453125
1683143899823418800,5168,-3465,2094,43899.40234375
1683143899823529700,5176,-3473,-361,43899.4140625
1683143899823553100,5182,-3479,1478,43899.421875
1683143899823711000,5182,-3479,-1569,43899.43359375
1683143899886569100,5180,-3479,998,43899.44921875
1683143899886587300,5179,-3478,242,43899.453125
1683143899886606800,5180,-3477,-993,43899.46484375
1683143899886660400,5178,-3477,786,43899.48046875
1683143899886679700,5177,-3477,-1677,43899.484375
1683143899886686500,5176,-3476,1994,43899.4921875
1683143899947672800,5176,-3473,254,43899.50390625
1683143899947698100,5176,-3472,-141,43899.515625
1683143899947713500,5176,-3472,2498,43899.5234375
1683143899947723800,5176,-3472,-2385,43899.53125
1683143899947734700,5176,-3471,346,43899.54296875
1683143899947913700,5176,-3471,594,43899.5546875
1683143899994229700,5176,-3471,-1361,43899.5625
1683143899994251500,5176,-3471,1390,43899.578125
1683143899994267500,5176,-3471,282,43899.58203125
1683143899994275200,5175,-3471,-1497,43899.59375
1683143899994456600,5174,-3470,-933,43899.60546875
1683143900041031100,5173,-3471,642,43899.61328125
1683143900041064300,5173,-3471,-685,43899.62109375
1683143900041301800,5174,-3471,-1369,43899.6328125
1683143900041370100,5173,-3470,922,43899.64453125
1683143900088273100,5173,-3470,-1781,43899.65234375
1683143900088300500,5173,-3471,1706,43899.6640625
1683143900088337000,5173,-3471,-1009,43899.671875
1683143900088361100,5173,-3470,-1814,43899.68359375
1683143900088413400,5173,-3471,409,43899.6953125
1683143900148063400,5173,-3471,937,43899.703125
1683143900148129900,5173,-3471,-2326,43899.71484375
1683143900148175300,5173,-3471,-658,43899.72265625
1683143900148272600,5173,-3471,901,43899.734375
1683143900148316100,5174,-3471,-1346,43899.7421875
1683143900148482800,5174,-3471,81,43899.75390625
1683143900194262100,5174,-3471,125,43899.76171875
1683143900194286800,5174,-3472,-1970,43899.7734375
1683143900194291300,5174,-3472,-1714,43899.78125
1683143900194328900,5174,-3472,2093,43899.79296875
1683143900194378900,5174,-3472,333,43899.8046875
1683143900244404600,5174,-3472,933,43899.8125
1683143900244438900,5174,-3472,691,43899.828125
1683143900244457800,5174,-3472,-252,43899.83203125
1683143900244474800,5174,-3472,-1312,43899.84375
1683143900304463800,5174,-3472,587,43899.85546875
1683143900304478700,5174,-3472,783,43899.86328125
1683143900304481700,5174,-3472,-300,43899.87109375
1683143900304485900,5174,-3472,-12,43899.88671875
1683143900304488300,5174,-3472,1679,43899.89453125
1683143900304514600,5174,-3472,-172,43899.90234375
1683143900349810700,5174,-3472,-2412,43899.91796875
1683143900349852500,5174,-3472,631,43899.921875
1683143900349912300,5174,-3472,1175,43899.93359375
1683143900349937300,5174,-3472,1911,43899.94921875
1683143900350144700,5174,-3472,63,43899.953125
1683143900411392700,5174,-3472,2223,43899.96484375
1683143900411418600,5174,-3472,1759,43899.9765625
1683143900411425600,5174,-3472,1555,43899.984375
1683143900411445800,5174,-3472,843,43899.9921875
1683143900411454500,5174,-3472,-644,43900.00390625
1683143900411949600,5174,-3472,-884,43900.015625
1683143900457327000,5174,-3472,47,43900.0234375
1683143900457374900,5174,-3472,-1768,43900.03125
1683143900457400500,5174,-3472,315,43900.04296875
1683143900457540500,5174,-3472,1135,43900.0546875
1683143900457630000,5174,-3472,1791,43900.0625
1683143900505763400,5174,-3472,-1208,43900.07421875
1683143900505789900,5174,-3472,2339,43900.08203125
1683143900505816400,5174,-3472,1487,43900.09375
1683143900505848200,5174,-3472,1975,43900.10546875
1683143900505902900,5174,-3472,1903,43900.11328125
1683143900566463100,5174,-3472,-2340,43900.12109375
1683143900566513600,5174,-3472,207,43900.1328125
1683143900566569000,5174,-3472,1747,43900.14453125
1683143900566862100,5174,-3472,403,43900.15234375
1683143900567009300,5174,-3472,-308,43900.1640625
1683143900567051500,5174,-3472,-1444,43900.171875
1683143900618536700,5174,-3472,419,43900.18359375
1683143900618582300,5174,-3472,-1736,43900.19140625
1683143900618681300,5174,-3472,-844,43900.20703125
1683143900618823300,5174,-3472,-1644,43900.21484375
1683143900619085900,5174,-3472,99,43900.22265625
1683143900674030400,5174,-3472,1523,43900.234375
1683143900674060700,5174,-3472,-972,43900.2421875
1683143900674067600,5174,-3472,1399,43900.25390625
1683143900674300100,5174,-3472,-275,43900.265625
1683143900674312800,5174,-3472,-455,43900.2734375
1683143900674417400,5174,-3472,-263,43900.28125
1683143900720296100,5174,-3472,1088,43900.29296875
1683143900720346900,5174,-3472,-1955,43900.3046875
1683143900720457300,5174,-3472,-867,43900.3125
1683143900720549100,5174,-3472,1919,43900.32421875
1683143900767658500,5181,-3475,-592,43900.33203125
1683143900767688200,5191,-3482,-1100,43900.34375
1683143900767694000,5196,-3490,1084,43900.3515625
1683143900767741400,5203,-3496,68,43900.36328125
1683143900768082500,5215,-3508,952,43900.37109375
1683143900813258800,5228,-3521,912,43900.3828125
1683143900813288400,5241,-3534,1444,43900.39453125
1683143900813347300,5246,-3539,1068,43900.40234375
1683143900813377800,5253,-3547,1552,43900.4140625
1683143900859157100,5253,-3549,-1451,43900.42578125
1683143900859276800,5252,-3548,-1471,43900.43359375
1683143900859289500,5251,-3549,212,43900.44140625
1683143900859298200,5250,-3549,1208,43900.453125
1683143900859322200,5250,-3548,1088,43900.46484375
1683143900925588200,5249,-3548,1384,43900.47265625
1683143900925638200,5248,-3547,-747,43900.48828125
1683143900925657300,5247,-3547,2492,43900.4921875
1683143900925689400,5247,-3545,-2379,43900.50390625
1683143900926037300,5246,-3542,-2167,43900.515625
1683143900926143900,5245,-3542,632,43900.5234375
1683143900926414300,5245,-3542,-156,43900.53125
1683143900981295300,5246,-3542,-72,43900.546875
1683143900981311600,5246,-3542,-1384,43900.5546875
1683143900981317400,5246,-3542,-1744,43900.5625
1683143900981323900,5245,-3542,1627,43900.57421875
1683143900981343700,5246,-3542,195,43900.5859375
1683143901029644600,5245,-3542,1219,43900.59375
1683143901029678000,5246,-3542,-1304,43900.6015625
1683143901029694900,5245,-3542,-1940,43900.61328125
1683143901029708600,5246,-3542,-1604,43900.62109375
1683143901029728100,5245,-3542,-1000,43900.6328125
1683143901092687800,5245,-3542,-1732,43900.64453125
1683143901092731100,5245,-3543,-672,43900.65234375
1683143901092769400,5245,-3543,-1992,43900.6640625
1683143901092825200,5245,-3543,-892,43900.67578125
1683143901092834300,5245,-3543,47,43900.68359375
1683143901093466000,5245,-3543,-360,43900.69140625
1683143901154932000,5245,-3543,-464,43900.70703125
1683143901154953500,5245,-3543,-2380,43900.71484375
1683143901154958200,5245,-3543,-1480,43900.72265625
1683143901155015500,5245,-3543,1823,43900.73828125
1683143901155190800,5245,-3543,-680,43900.7421875
1683143901155447100,5245,-3543,1371,43900.75390625
1683143901155570800,5245,-3543,2355,43900.76171875
1683143901217766000,5245,-3543,-156,43900.7734375
1683143901217814400,5245,-3543,-324,43900.78125
1683143901217893000,5245,-3543,-2160,43900.796875
1683143901217984600,5245,-3543,-100,43900.8046875
1683143901218347600,5245,-3543,-972,43900.8125
1683143901218509600,5245,-3543,-696,43900.82421875
1683143901277943700,5245,-3543,683,43900.8359375
1683143901277987500,5245,-3543,1723,43900.84375
1683143901277998300,5245,-3543,-1108,43900.8515625
1683143901278005500,5245,-3543,1975,43900.86328125
1683143901278386600,5245,-3543,1799,43900.87109375
1683143901278945400,5245,-3543,915,43900.8828125
1683143901324037700,5245,-3543,1059,43900.89453125
1683143901324092100,5245,-3543,2279,43900.90234375
1683143901324103700,5245,-3543,-768,43900.9140625
1683143901324210500,5245,-3543,-112,43900.921875
1683143901324390900,5245,-3543,479,43900.93359375
1683143901384868600,5245,-3543,-1164,43900.9453125
1683143901384901700,5245,-3543,-1748,43900.953125
1683143901384907300,5245,-3543,2328,43900.96484375
1683143901384957600,5245,-3543,-2488,43900.97265625
1683143901385086000,5245,-3543,-2060,43900.984375
1683143901385165100,5245,-3543,-1852,43900.9921875
1683143901432051300,5245,-3543,-928,43901.00390625
1683143901432252000,5245,-3543,824,43901.01171875
1683143901432458500,5245,-3543,212,43901.0234375
1683143901432685900,5245,-3543,-820,43901.03125
1683143901495743100,5245,-3543,-344,43901.04296875
1683143901495799700,5245,-3543,896,43901.0546875
1683143901495911000,5245,-3543,1600,43901.0625
1683143901496007500,5245,-3543,-296,43901.07421875
1683143901496016800,5245,-3543,732,43901.08203125
1683143901496021300,5245,-3543,-352,43901.09375
1683143901496051500,5245,-3543,1240,43901.1015625
1683143901555667900,5245,-3543,617,43901.11328125
1683143901555867400,5245,-3543,945,43901.12109375
1683143901555878800,5245,-3543,-1319,43901.1328125
1683143901556073400,5245,-3543,1917,43901.14453125
1683143901556246900,5245,-3543,-2079,43901.15625
1683143901601976600,5245,-3543,941,43901.16796875
1683143901602031000,5245,-3543,2069,43901.17578125
1683143901602061600,5245,-3543,1933,43901.18359375
1683143901602368500,5245,-3543,-1267,43901.19140625
1683143901602601500,5245,-3543,1997,43901.20703125
1683143901653010600,5245,-3543,1149,43901.21484375
1683143901653035200,5245,-3543,-1411,43901.22265625
1683143901653066600,5245,-3543,1881,43901.234375
1683143901653171900,5245,-3543,-651,43901.2421875
1683143901653197700,5245,-3543,133,43901.25390625
1683143901714361600,5245,-3543,1613,43901.26953125
1683143901714408300,5245,-3543,-2279,43901.2734375
1683143901714438500,5245,-3543,1245,43901.28125
1683143901714464400,5245,-3543,2189,43901.296875
1683143901714493100,5245,-3543,2197,43901.3046875
1683143901714543600,5245,-3543,1085,43901.3125
1683143901714901000,5246,-3544,-1407,43901.32421875
1683143901776855800,5253,-3548,-63,43901.3359375
1683143901776910100,5262,-3554,1289,43901.34375
1683143901777014600,5267,-3562,-1723,43901.35546875
1683143901777155300,5272,-3566,-1839,43901.36328125
1683143901777167400,5283,-3577,2193,43901.37109375
1683143901777315600,5295,-3589,2417,43901.3828125
1683143901837180100,5307,-3602,677,43901.39453125
1683143901837229000,5316,-3612,-567,43901.40234375
1683143901837244400,5325,-3623,-2239,43901.4140625
1683143901837254400,5328,-3629,137,43901.421875
1683143901837808900,5325,-3627,-2011,43901.43359375
1683143901838140700,5324,-3627,809,43901.44140625
1683143901899669200,5322,-3621,17,43901.45703125
1683143901899727400,5321,-3616,-287,43901.46484375
1683143901899742400,5318,-3614,2413,43901.47265625
1683143901899811500,5318,-3614,-1619,43901.484375
1683143901899903400,5318,-3614,-2099,43901.4921875
1683143901900005700,5318,-3614,-2047,43901.50390625
1683143901958946800,5317,-3614,-1860,43901.515625
1683143901958997400,5317,-3611,556,43901.5234375
1683143901959098200,5315,-3607,661,43901.53125
1683143901959279100,5314,-3607,-419,43901.546875
1683143901959294100,5315,-3607,925,43901.55859375
1683143901959507300,5315,-3607,-2468,43901.56640625
1683143902019501600,5315,-3610,629,43901.5859375
1683143902019551200,5315,-3614,-2416,43901.59375
1683143902019566500,5315,-3616,-440,43901.60546875
1683143902019651400,5315,-3615,-372,43901.61328125
1683143902020185100,5315,-3615,2093,43901.625
1683143902067033700,5315,-3615,-1584,43901.63671875
1683143902067057900,5315,-3615,-916,43901.6484375
1683143902067101800,5315,-3615,812,43901.65625
1683143902067169300,5315,-3615,1229,43901.6640625
1683143902067554600,5315,-3615,-39,43901.67578125
1683143902113960600,5315,-3615,-375,43901.68359375
1683143902114013500,5315,-3615,-2259,43901.6953125
1683143902114025300,5315,-3615,-1679,43901.70703125
1683143902114321300,5315,-3615,-519,43901.71484375
1683143902175083000,5315,-3615,2357,43901.7265625
1683143902175132300,5315,-3615,-1323,43901.73828125
1683143902175142300,5315,-3615,-1591,43901.74609375
1683143902175213700,5315,-3615,53,43901.75390625
1683143902175235100,5315,-3615,9,43901.76953125
1683143902175259400,5315,-3615,-1211,43901.77734375
1683143902175271700,5315,-3615,1213,43901.78515625
1683143902239039300,5315,-3615,1669,43901.796875
1683143902239079400,5315,-3615,2109,43901.8046875
1683143902239092000,5315,-3615,521,43901.81640625
1683143902239116100,5315,-3615,401,43901.82421875
1683143902239309000,5315,-3615,2189,43901.8359375
1683143902239327800,5315,-3615,1693,43901.84375
1683143902298385500,5315,-3615,1477,43901.85546875
1683143902298433700,5315,-3615,-91,43901.86328125
1683143902298508900,5316,-3615,-1415,43901.875
1683143902298525300,5316,-3615,1477,43901.88671875
1683143902298549600,5316,-3615,-947,43901.89453125
1683143902298564200,5316,-3615,189,43901.90625
1683143902344746500,5316,-3615,-2387,43901.9140625
1683143902344762600,5316,-3615,-1475,43901.92578125
1683143902344766400,5316,-3615,444,43901.93359375
1683143902344796200,5316,-3615,245,43901.9453125
1683143902344813500,5316,-3615,677,43901.953125
1683143902390638500,5316,-3615,2125,43901.96484375
1683143902390665300,5316,-3615,181,43901.9765625
1683143902390688800,5316,-3615,117,43901.984375
1683143902390708400,5316,-3615,-247,43901.99609375
1683143902437146000,5316,-3615,-879,43902.00390625
1683143902437187200,5316,-3615,961,43902.015625
1683143902437212600,5316,-3615,-1959,43902.0234375
1683143902437227900,5316,-3615,2333,43902.03515625
1683143902437251000,5316,-3615,-1783,43902.046875
1683143902501006700,5316,-3615,-2015,43902.0546875
1683143902501068300,5316,-3615,1665,43902.06640625
1683143902501149500,5316,-3615,-2331,43902.07421875
1683143902501170400,5316,-3615,-1583,43902.0859375
1683143902501186200,5316,-3615,-391,43902.09375
1683143902501237800,5316,-3615,877,43902.10546875
1683143902560948000,5316,-3615,2021,43902.1171875
1683143902560977300,5316,-3615,-691,43902.125
1683143902560988000,5316,-3615,-1135,43902.13671875
1683143902560994800,5316,-3615,933,43902.1484375
1683143902561017700,5316,-3615,-1359,43902.15625
1683143902561052500,5316,-3615,-2148,43902.1640625
1683143902623727500,5316,-3615,-1476,43902.1796875
1683143902623840400,5316,-3615,-1240,43902.18359375
1683143902624076000,5316,-3615,336,43902.1953125
1683143902624191600,5316,-3615,-1044,43902.2109375
1683143902624293000,5316,-3615,-2264,43902.21484375
1683143902624302900,5316,-3615,369,43902.2265625
1683143902685164500,5316,-3615,-2119,43902.234375
1683143902685195400,5316,-3615,2372,43902.24609375
1683143902685231300,5316,-3615,2013,43902.25390625
1683143902685308300,5316,-3615,1837,43902.265625
1683143902685376500,5316,-3615,573,43902.2734375
1683143902685391300,5316,-3615,897,43902.28515625
1683143902685403000,5316,-3615,-355,43902.296875
1683143902750636600,5316,-3615,-2287,43902.30859375
1683143902750683800,5316,-3615,-1531,43902.31640625
1683143902750818500,5316,-3615,709,43902.32421875
1683143902750839500,5316,-3615,81,43902.33984375
1683143902751198000,5316,-3615,-939,43902.34375
1683143902751355700,5316,-3615,1665,43902.35546875
1683143902812481700,5319,-3616,-39,43902.3671875
1683143902812526700,5328,-3618,-2031,43902.375
1683143902812592500,5336,-3626,1945,43902.38671875
1683143902812829900,5345,-3635,-1115,43902.3984375
1683143902813087500,5353,-3642,-1195,43902.40625
1683143902813180500,5365,-3656,-2127,43902.4140625
1683143902873812400,5382,-3675,1861,43902.4296875
1683143902873840400,5388,-3682,-1979,43902.43359375
1683143902873844400,5396,-3693,-883,43902.4453125
1683143902873854800,5395,-3692,929,43902.4609375
1683143902873886100,5393,-3692,-1555,43902.46484375
1683143902874202900,5391,-3693,2341,43902.4765625
1683143902935473600,5391,-3692,-1563,43902.484375
1683143902935531500,5391,-3692,-1039,43902.49609375
1683143902935564600,5390,-3691,2449,43902.50390625
1683143902936002700,5389,-3689,161,43902.515625
1683143902936140800,5389,-3681,-75,43902.52734375
1683143902936193500,5388,-3679,1957,43902.53515625
1683143902998917500,5387,-3681,-1519,43902.546875
1683143902998969100,5387,-3680,-1555,43902.55859375
1683143902999010200,5387,-3680,-1695,43902.56640625
1683143902999090200,5387,-3681,-2243,43902.57421875
1683143902999107600,5387,-3681,1465,43902.58984375
1683143902999113900,5387,-3682,-919,43902.59375
1683143902999118400,5387,-3682,-1023,43902.60546875
1683143903055784800,5387,-3682,1509,43902.6171875
1683143903055896400,5387,-3682,1881,43902.625
1683143903056004600,5387,-3682,-2023,43902.63671875
1683143903056112400,5387,-3684,-415,43902.6484375
1683143903056209400,5387,-3684,1317,43902.65625
1683143903056217700,5387,-3685,-335,43902.6640625
1683143903124659100,5387,-3685,-1971,43902.6796875
1683143903124708800,5387,-3685,381,43902.68359375
1683143903124721300,5387,-3685,1113,43902.6953125
1683143903124830000,5387,-3685,1141,43902.703125
1683143903124855400,5387,-3685,741,43902.71484375
1683143903124975700,5387,-3685,-131,43902.7265625
1683143903187219200,5387,-3685,-2123,43902.73828125
1683143903187272900,5387,-3685,-523,43902.74609375
1683143903187292400,5387,-3685,-1083,43902.75390625
1683143903187316100,5387,-3685,793,43902.765625
1683143903187334100,5387,-3685,1545,43902.77734375
1683143903187350900,5387,-3685,-335,43902.78515625
1683143903187377300,5387,-3685,2097,43902.796875
1683143903241200000,5387,-3685,-2263,43902.80859375
1683143903241243800,5387,-3685,-179,43902.81640625
1683143903241269500,5387,-3685,489,43902.82421875
1683143903241280500,5387,-3685,-1915,43902.83984375
1683143903241500200,5387,-3685,-863,43902.84765625
1683143903289983400,5387,-3685,673,43902.859375
1683143903290037300,5387,-3685,621,43902.875
1683143903290067800,5387,-3685,-263,43902.87890625
1683143903290197200,5387,-3685,189,43902.88671875
1683143903290288500,5387,-3685,1073,43902.89453125
1683143903353673900,5387,-3685,1081,43902.91015625
1683143903353728700,5387,-3685,-2359,43902.9140625
1683143903353921300,5387,-3685,-71,43902.92578125
1683143903353937800,5387,-3685,1749,43902.9375
1683143903354105100,5387,-3685,545,43902.9453125
1683143903354387900,5387,-3685,-1279,43902.953125
1683143903412037200,5387,-3685,-987,43902.96875
1683143903412092900,5387,-3685,221,43902.9765625
1683143903412107300,5387,-3685,897,43902.984375
1683143903412174600,5387,-3685,-2479,43902.99609375
1683143903412720400,5387,-3685,1673,43903.00390625
1683143903412944400,5386,-3685,-2195,43903.015625
1683143903457979400,5386,-3685,-999,43903.03125
1683143903458035400,5386,-3685,253,43903.03515625
1683143903458134800,5386,-3685,-1359,43903.046875
1683143903458385800,5386,-3685,-187,43903.06640625
1683143903505340600,5386,-3685,1709,43903.07421875
1683143903505397500,5386,-3685,-2439,43903.09375
1683143903505508200,5386,-3685,1277,43903.09765625
1683143903505939700,5386,-3685,-1339,43903.10546875
1683143903551406400,5386,-3685,2021,43903.12109375
1683143903551455000,5386,-3685,1761,43903.125
1683143903551483100,5386,-3685,-1667,43903.13671875
1683143903551716500,5386,-3685,561,43903.14453125
1683143903551916900,5386,-3685,1265,43903.16015625
1683143903601710600,5386,-3685,429,43903.1640625
1683143903601739300,5386,-3685,553,43903.17578125
1683143903601747100,5386,-3685,-107,43903.1875
1683143903601791300,5386,-3685,261,43903.1953125
1683143903602017900,5386,-3685,2101,43903.20703125
1683143903663188800,5386,-3685,-31,43903.22265625
1683143903663233100,5386,-3685,-251,43903.2265625
1683143903663292500,5387,-3685,-187,43903.234375
1683143903663376300,5387,-3685,525,43903.24609375
1683143903663478200,5387,-3685,-2303,43903.2578125
1683143903663642400,5387,-3685,1693,43903.265625
1683143903724196000,5386,-3685,381,43903.28515625
1683143903724248000,5386,-3685,-2343,43903.29296875
1683143903724276400,5386,-3685,-119,43903.30078125
1683143903724304900,5386,-3685,-791,43903.30859375
1683143903724404300,5386,-3685,657,43903.3203125
1683143903724429400,5386,-3685,-807,43903.328125
1683143903782624000,5389,-3683,-1311,43903.33984375
1683143903782669000,5396,-3678,-223,43903.34765625
1683143903782703000,5414,-3666,985,43903.35546875
1683143903782833500,5433,-3649,-167,43903.3671875
1683143903783135500,5448,-3631,-931,43903.375
1683143903783245000,5451,-3619,2417,43903.38671875
1683143903830857300,5463,-3599,2385,43903.39453125
1683143903830882400,5483,-3573,-415,43903.40625
